date_string,eur_to_usd,gbp_to_usd
"Thursday, Aug 09, 2007",2.0271,1.3701
"Friday, Aug 10, 2007",2.0219,1.3686
"Monday, Aug 13, 2007",2.0123,1.3624
"Tuesday, Aug 14, 2007",2,1.3581
"Wednesday, Aug 15, 2007",1.9923,1.3479
"Thursday, Aug 16, 2007",1.9829,1.3402
"Friday, Aug 17, 2007",1.9828,1.3492
"Monday, Aug 20, 2007",1.983,1.3468
"Tuesday, Aug 21, 2007",1.9813,1.3483
"Wednesday, Aug 22, 2007",1.9916,1.3535
"Thursday, Aug 23, 2007",2.0035,1.356
"Friday, Aug 24, 2007",2.0099,1.3645
"Monday, Aug 27, 2007",2.0134,1.3645
"Tuesday, Aug 28, 2007",2.0065,1.3626
"Wednesday, Aug 29, 2007",2.0182,1.3675
"Thursday, Aug 30, 2007",2.016,1.3648
"Friday, Aug 31, 2007",2.0165,1.3641
"Monday, Sep 03, 2007",2.0165,1.3641
"Tuesday, Sep 04, 2007",2.0109,1.3606
"Wednesday, Sep 05, 2007",2.0221,1.3669
"Thursday, Sep 06, 2007",2.0242,1.3697
"Friday, Sep 07, 2007",2.0283,1.3772
"Monday, Sep 10, 2007",2.0288,1.3794
"Tuesday, Sep 11, 2007",2.0319,1.3837
"Wednesday, Sep 12, 2007",2.0314,1.3904
"Thursday, Sep 13, 2007",2.0278,1.3885
"Friday, Sep 14, 2007",2.0067,1.3848
"Monday, Sep 17, 2007",1.992,1.386
"Tuesday, Sep 18, 2007",1.9973,1.3869
"Wednesday, Sep 19, 2007",1.9983,1.395
"Thursday, Sep 20, 2007",2.0132,1.4092
"Friday, Sep 21, 2007",2.0208,1.4076
"Monday, Sep 24, 2007",2.0222,1.4086
"Tuesday, Sep 25, 2007",2.0169,1.4128
"Wednesday, Sep 26, 2007",2.0159,1.4126
"Thursday, Sep 27, 2007",2.0235,1.4138
"Friday, Sep 28, 2007",2.0389,1.4219
"Monday, Oct 01, 2007",2.0436,1.4229
"Tuesday, Oct 02, 2007",2.0417,1.4163
"Wednesday, Oct 03, 2007",2.0369,1.4135
"Thursday, Oct 04, 2007",2.0392,1.4128
"Friday, Oct 05, 2007",2.0436,1.4154
"Monday, Oct 08, 2007",2.0436,1.4154
"Tuesday, Oct 09, 2007",2.0331,1.4092
"Wednesday, Oct 10, 2007",2.0432,1.4157
"Thursday, Oct 11, 2007",2.0342,1.4228
"Friday, Oct 12, 2007",2.034,1.4168
"Monday, Oct 15, 2007",2.0419,1.4216
"Tuesday, Oct 16, 2007",2.0327,1.4165
"Wednesday, Oct 17, 2007",2.0387,1.4208
"Thursday, Oct 18, 2007",2.0457,1.4291
"Friday, Oct 19, 2007",2.0484,1.4263
"Monday, Oct 22, 2007",2.0279,1.4138
"Tuesday, Oct 23, 2007",2.0495,1.4248
"Wednesday, Oct 24, 2007",2.0491,1.4237
"Thursday, Oct 25, 2007",2.0485,1.4299
"Friday, Oct 26, 2007",2.0514,1.439
"Monday, Oct 29, 2007",2.0609,1.4405
"Tuesday, Oct 30, 2007",2.0671,1.4424
"Wednesday, Oct 31, 2007",2.0777,1.4468
"Thursday, Nov 01, 2007",2.0818,1.4435
"Friday, Nov 02, 2007",2.082,1.4481
"Monday, Nov 05, 2007",2.0799,1.4469
"Tuesday, Nov 06, 2007",2.0859,1.4555
"Wednesday, Nov 07, 2007",2.1045,1.4667
"Thursday, Nov 08, 2007",2.1104,1.4691
"Friday, Nov 09, 2007",2.0911,1.4665
"Monday, Nov 12, 2007",,
"Tuesday, Nov 13, 2007",2.0729,1.4598
"Wednesday, Nov 14, 2007",2.0586,1.467
"Thursday, Nov 15, 2007",2.0483,1.4639
"Friday, Nov 16, 2007",2.048,1.4652
"Monday, Nov 19, 2007",2.0478,1.4658
"Tuesday, Nov 20, 2007",2.0652,1.4787
"Wednesday, Nov 21, 2007",2.0585,1.4829
"Thursday, Nov 22, 2007",2.0585,1.4829
"Friday, Nov 23, 2007",2.0564,1.4825
"Monday, Nov 26, 2007",2.0681,1.4862
"Tuesday, Nov 27, 2007",2.0653,1.4817
"Wednesday, Nov 28, 2007",2.0688,1.475
"Thursday, Nov 29, 2007",2.0642,1.4766
"Friday, Nov 30, 2007",2.0567,1.4688
"Monday, Dec 03, 2007",2.0658,1.4657
"Tuesday, Dec 04, 2007",2.0577,1.4759
"Wednesday, Dec 05, 2007",2.0288,1.4666
"Thursday, Dec 06, 2007",2.0289,1.4638
"Friday, Dec 07, 2007",2.0289,1.4664
"Monday, Dec 10, 2007",2.0457,1.4714
"Tuesday, Dec 11, 2007",2.0387,1.4702
"Wednesday, Dec 12, 2007",2.0494,1.4702
"Thursday, Dec 13, 2007",2.0395,1.4591
"Friday, Dec 14, 2007",2.0197,1.4433
"Monday, Dec 17, 2007",2.0168,1.4369
"Tuesday, Dec 18, 2007",2.014,1.4392
"Wednesday, Dec 19, 2007",1.9931,1.4344
"Thursday, Dec 20, 2007",1.9821,1.4353
"Friday, Dec 21, 2007",1.9833,1.4361
"Monday, Dec 24, 2007",1.9774,1.4409
"Tuesday, Dec 25, 2007",,
"Wednesday, Dec 26, 2007",1.9833,1.45
"Thursday, Dec 27, 2007",1.9907,1.4601
"Friday, Dec 28, 2007",1.9929,1.4718
"Monday, Dec 31, 2007",1.9843,1.4603
"Tuesday, Jan 01, 2008",,
"Wednesday, Jan 02, 2008",1.9824,1.4738
"Thursday, Jan 03, 2008",1.9733,1.4736
"Friday, Jan 04, 2008",1.9757,1.4786
"Monday, Jan 07, 2008",1.9703,1.4684
"Tuesday, Jan 08, 2008",1.9731,1.4717
"Wednesday, Jan 09, 2008",1.9564,1.4663
"Thursday, Jan 10, 2008",1.9565,1.474
"Friday, Jan 11, 2008",1.9592,1.4787
"Monday, Jan 14, 2008",1.9583,1.4877
"Tuesday, Jan 15, 2008",1.9671,1.4842
"Wednesday, Jan 16, 2008",1.9638,1.4643
"Thursday, Jan 17, 2008",1.9744,1.469
"Friday, Jan 18, 2008",1.9529,1.4616
"Monday, Jan 21, 2008",,
"Tuesday, Jan 22, 2008",1.9577,1.4609
"Wednesday, Jan 23, 2008",1.9515,1.4574
"Thursday, Jan 24, 2008",1.9733,1.4737
"Friday, Jan 25, 2008",1.9802,1.4673
"Monday, Jan 28, 2008",1.9857,1.4789
"Tuesday, Jan 29, 2008",1.9857,1.4767
"Wednesday, Jan 30, 2008",1.988,1.4782
"Thursday, Jan 31, 2008",1.9895,1.4841
"Friday, Feb 01, 2008",1.9687,1.4851
"Monday, Feb 04, 2008",1.9777,1.4832
"Tuesday, Feb 05, 2008",1.9626,1.4638
"Wednesday, Feb 06, 2008",1.9604,1.4647
"Thursday, Feb 07, 2008",1.942,1.4495
"Friday, Feb 08, 2008",1.9473,1.4505
"Monday, Feb 11, 2008",1.9486,1.4506
"Tuesday, Feb 12, 2008",1.9622,1.4592
"Wednesday, Feb 13, 2008",1.9618,1.4569
"Thursday, Feb 14, 2008",1.9708,1.4635
"Friday, Feb 15, 2008",1.9613,1.4674
"Monday, Feb 18, 2008",,
"Tuesday, Feb 19, 2008",1.9511,1.4742
"Wednesday, Feb 20, 2008",1.9405,1.4663
"Thursday, Feb 21, 2008",1.9614,1.4813
"Friday, Feb 22, 2008",1.9668,1.4825
"Monday, Feb 25, 2008",1.9668,1.4822
"Tuesday, Feb 26, 2008",1.9747,1.4889
"Wednesday, Feb 27, 2008",1.9923,1.5132
"Thursday, Feb 28, 2008",1.9879,1.5172
"Friday, Feb 29, 2008",1.9864,1.5187
"Monday, Mar 03, 2008",1.985,1.5195
"Tuesday, Mar 04, 2008",1.9854,1.521
"Wednesday, Mar 05, 2008",1.9939,1.5282
"Thursday, Mar 06, 2008",2.0073,1.5356
"Friday, Mar 07, 2008",2.0128,1.5333
"Monday, Mar 10, 2008",2.0166,1.5369
"Tuesday, Mar 11, 2008",2.0041,1.5329
"Wednesday, Mar 12, 2008",2.0211,1.5495
"Thursday, Mar 13, 2008",2.0311,1.5584
"Friday, Mar 14, 2008",2.0294,1.5604
"Monday, Mar 17, 2008",2.0008,1.5765
"Tuesday, Mar 18, 2008",2.0216,1.5784
"Wednesday, Mar 19, 2008",1.9858,1.5642
"Thursday, Mar 20, 2008",1.9823,1.5417
"Friday, Mar 21, 2008",1.9826,1.5447
"Monday, Mar 24, 2008",1.9852,1.5394
"Tuesday, Mar 25, 2008",1.9997,1.5595
"Wednesday, Mar 26, 2008",2.0019,1.5761
"Thursday, Mar 27, 2008",2.0097,1.5798
"Friday, Mar 28, 2008",1.989,1.5759
"Monday, Mar 31, 2008",1.9855,1.5805
"Tuesday, Apr 01, 2008",1.9774,1.5615
"Wednesday, Apr 02, 2008",1.9827,1.5618
"Thursday, Apr 03, 2008",1.9961,1.5667
"Friday, Apr 04, 2008",1.9947,1.5735
"Monday, Apr 07, 2008",1.9855,1.5713
"Tuesday, Apr 08, 2008",1.969,1.5705
"Wednesday, Apr 09, 2008",1.9726,1.5804
"Thursday, Apr 10, 2008",1.9742,1.5744
"Friday, Apr 11, 2008",1.9707,1.5796
"Monday, Apr 14, 2008",1.9816,1.5827
"Tuesday, Apr 15, 2008",1.9627,1.5801
"Wednesday, Apr 16, 2008",1.9756,1.5978
"Thursday, Apr 17, 2008",1.9908,1.5924
"Friday, Apr 18, 2008",1.9965,1.5742
"Monday, Apr 21, 2008",1.9813,1.5881
"Tuesday, Apr 22, 2008",1.9994,1.601
"Wednesday, Apr 23, 2008",1.9786,1.5898
"Thursday, Apr 24, 2008",1.9716,1.5668
"Friday, Apr 25, 2008",1.9833,1.5634
"Monday, Apr 28, 2008",1.9908,1.5648
"Tuesday, Apr 29, 2008",1.9747,1.5604
"Wednesday, Apr 30, 2008",1.9847,1.5568
"Thursday, May 01, 2008",1.9749,1.5458
"Friday, May 02, 2008",1.9756,1.5431
"Monday, May 05, 2008",1.9679,1.5491
"Tuesday, May 06, 2008",1.9747,1.5548
"Wednesday, May 07, 2008",1.9522,1.537
"Thursday, May 08, 2008",1.9543,1.5409
"Friday, May 09, 2008",1.9486,1.5447
"Monday, May 12, 2008",1.9616,1.5536
"Tuesday, May 13, 2008",1.947,1.5509
"Wednesday, May 14, 2008",1.9451,1.5467
"Thursday, May 15, 2008",1.9488,1.5492
"Friday, May 16, 2008",1.958,1.5591
"Monday, May 19, 2008",1.9472,1.5516
"Tuesday, May 20, 2008",1.9705,1.5667
"Wednesday, May 21, 2008",1.9669,1.5772
"Thursday, May 22, 2008",1.9785,1.5703
"Friday, May 23, 2008",1.9818,1.5784
"Monday, May 26, 2008",,
"Tuesday, May 27, 2008",1.9751,1.5731
"Wednesday, May 28, 2008",1.9806,1.5628
"Thursday, May 29, 2008",1.9759,1.5527
"Friday, May 30, 2008",1.9793,1.556
"Monday, Jun 02, 2008",1.9666,1.555
"Tuesday, Jun 03, 2008",1.965,1.5454
"Wednesday, Jun 04, 2008",1.9548,1.5453
"Thursday, Jun 05, 2008",1.9563,1.556
"Friday, Jun 06, 2008",1.9695,1.5731
"Monday, Jun 09, 2008",1.9758,1.5718
"Tuesday, Jun 10, 2008",1.9543,1.5473
"Wednesday, Jun 11, 2008",1.9646,1.5562
"Thursday, Jun 12, 2008",1.9467,1.5418
"Friday, Jun 13, 2008",1.9496,1.5368
"Monday, Jun 16, 2008",1.9637,1.5472
"Tuesday, Jun 17, 2008",1.9544,1.5519
"Wednesday, Jun 18, 2008",1.957,1.5502
"Thursday, Jun 19, 2008",1.9729,1.5502
"Friday, Jun 20, 2008",1.9737,1.5626
"Monday, Jun 23, 2008",1.9609,1.5492
"Tuesday, Jun 24, 2008",1.9707,1.5591
"Wednesday, Jun 25, 2008",1.9672,1.557
"Thursday, Jun 26, 2008",1.9873,1.5738
"Friday, Jun 27, 2008",1.9938,1.5749
"Monday, Jun 30, 2008",1.9906,1.5748
"Tuesday, Jul 01, 2008",1.993,1.5778
"Wednesday, Jul 02, 2008",1.9925,1.5869
"Thursday, Jul 03, 2008",1.9825,1.5708
"Friday, Jul 04, 2008",,
"Monday, Jul 07, 2008",1.9697,1.5646
"Tuesday, Jul 08, 2008",1.9685,1.5653
"Wednesday, Jul 09, 2008",1.9812,1.5744
"Thursday, Jul 10, 2008",1.9777,1.5771
"Friday, Jul 11, 2008",1.9895,1.5898
"Monday, Jul 14, 2008",1.9925,1.5914
"Tuesday, Jul 15, 2008",2.0036,1.5923
"Wednesday, Jul 16, 2008",1.9995,1.5847
"Thursday, Jul 17, 2008",2.0038,1.5861
"Friday, Jul 18, 2008",1.9985,1.5855
"Monday, Jul 21, 2008",1.9979,1.5877
"Tuesday, Jul 22, 2008",1.9941,1.5811
"Wednesday, Jul 23, 2008",2.0021,1.5708
"Thursday, Jul 24, 2008",1.9832,1.5657
"Friday, Jul 25, 2008",1.988,1.5687
"Monday, Jul 28, 2008",1.9943,1.5747
"Tuesday, Jul 29, 2008",1.9805,1.5588
"Wednesday, Jul 30, 2008",1.981,1.5559
"Thursday, Jul 31, 2008",1.9806,1.5589
"Friday, Aug 01, 2008",1.9743,1.5567
"Monday, Aug 04, 2008",1.9606,1.5569
"Tuesday, Aug 05, 2008",1.9532,1.5468
"Wednesday, Aug 06, 2008",1.9479,1.5409
"Thursday, Aug 07, 2008",1.9439,1.5341
"Friday, Aug 08, 2008",1.9193,1.5047
"Monday, Aug 11, 2008",1.9144,1.4958
"Tuesday, Aug 12, 2008",1.9005,1.4905
"Wednesday, Aug 13, 2008",1.8682,1.4895
"Thursday, Aug 14, 2008",1.8715,1.4856
"Friday, Aug 15, 2008",1.8651,1.4695
"Monday, Aug 18, 2008",1.8673,1.473
"Tuesday, Aug 19, 2008",1.8655,1.4746
"Wednesday, Aug 20, 2008",1.8603,1.4701
"Thursday, Aug 21, 2008",1.8758,1.4875
"Friday, Aug 22, 2008",1.8544,1.48
"Monday, Aug 25, 2008",1.8587,1.4803
"Tuesday, Aug 26, 2008",1.8387,1.466
"Wednesday, Aug 27, 2008",1.8318,1.4684
"Thursday, Aug 28, 2008",1.8264,1.4685
"Friday, Aug 29, 2008",1.819,1.4669
"Monday, Sep 01, 2008",,
"Tuesday, Sep 02, 2008",1.7853,1.4522
"Wednesday, Sep 03, 2008",1.7795,1.4489
"Thursday, Sep 04, 2008",1.7689,1.436
"Friday, Sep 05, 2008",1.7687,1.4273
"Monday, Sep 08, 2008",1.7543,1.4126
"Tuesday, Sep 09, 2008",1.7672,1.4173
"Wednesday, Sep 10, 2008",1.7547,1.402
"Thursday, Sep 11, 2008",1.7497,1.3939
"Friday, Sep 12, 2008",1.7896,1.4172
"Monday, Sep 15, 2008",1.7877,1.4175
"Tuesday, Sep 16, 2008",1.7802,1.4155
"Wednesday, Sep 17, 2008",1.7895,1.4215
"Thursday, Sep 18, 2008",1.8186,1.4382
"Friday, Sep 19, 2008",1.8297,1.4384
"Monday, Sep 22, 2008",1.8484,1.4697
"Tuesday, Sep 23, 2008",1.8558,1.4737
"Wednesday, Sep 24, 2008",1.8502,1.4655
"Thursday, Sep 25, 2008",1.8406,1.4643
"Friday, Sep 26, 2008",1.84,1.4596
"Monday, Sep 29, 2008",1.8044,1.4381
"Tuesday, Sep 30, 2008",1.7804,1.4081
"Wednesday, Oct 01, 2008",1.7804,1.4058
"Thursday, Oct 02, 2008",1.7655,1.3854
"Friday, Oct 03, 2008",1.774,1.3816
"Monday, Oct 06, 2008",1.738,1.3508
"Tuesday, Oct 07, 2008",1.7592,1.3649
"Wednesday, Oct 08, 2008",1.731,1.368
"Thursday, Oct 09, 2008",1.7225,1.3646
"Friday, Oct 10, 2008",1.7037,1.3471
"Monday, Oct 13, 2008",,
"Tuesday, Oct 14, 2008",1.7482,1.3658
"Wednesday, Oct 15, 2008",1.7432,1.3567
"Thursday, Oct 16, 2008",1.7243,1.3416
"Friday, Oct 17, 2008",1.7307,1.3462
"Monday, Oct 20, 2008",1.7134,1.3314
"Tuesday, Oct 21, 2008",1.6837,1.3102
"Wednesday, Oct 22, 2008",1.6174,1.2835
"Thursday, Oct 23, 2008",1.6181,1.2878
"Friday, Oct 24, 2008",1.5631,1.2639
"Monday, Oct 27, 2008",1.5472,1.2446
"Tuesday, Oct 28, 2008",1.5591,1.2476
"Wednesday, Oct 29, 2008",1.6298,1.2851
"Thursday, Oct 30, 2008",1.627,1.285
"Friday, Oct 31, 2008",1.6165,1.2682
"Monday, Nov 03, 2008",1.5855,1.2719
"Tuesday, Nov 04, 2008",1.6095,1.3021
"Wednesday, Nov 05, 2008",1.6156,1.3039
"Thursday, Nov 06, 2008",1.5814,1.2756
"Friday, Nov 07, 2008",1.5788,1.2777
"Monday, Nov 10, 2008",1.5639,1.276
"Tuesday, Nov 11, 2008",,
"Wednesday, Nov 12, 2008",1.5012,1.2558
"Thursday, Nov 13, 2008",1.4799,1.2526
"Friday, Nov 14, 2008",1.486,1.2731
"Monday, Nov 17, 2008",1.503,1.2726
"Tuesday, Nov 18, 2008",1.5042,1.269
"Wednesday, Nov 19, 2008",1.5095,1.2595
"Thursday, Nov 20, 2008",1.4789,1.2525
"Friday, Nov 21, 2008",1.4816,1.2531
"Monday, Nov 24, 2008",1.5177,1.289
"Tuesday, Nov 25, 2008",1.5349,1.303
"Wednesday, Nov 26, 2008",1.5218,1.2828
"Thursday, Nov 27, 2008",,
"Friday, Nov 28, 2008",1.5348,1.2694
"Monday, Dec 01, 2008",1.484,1.2634
"Tuesday, Dec 02, 2008",1.4949,1.2724
"Wednesday, Dec 03, 2008",1.4783,1.2669
"Thursday, Dec 04, 2008",1.4791,1.284
"Friday, Dec 05, 2008",1.4606,1.2654
"Monday, Dec 08, 2008",1.4831,1.2942
"Tuesday, Dec 09, 2008",1.4776,1.2937
"Wednesday, Dec 10, 2008",1.483,1.3024
"Thursday, Dec 11, 2008",1.4953,1.3294
"Friday, Dec 12, 2008",1.4874,1.3349
"Monday, Dec 15, 2008",1.5278,1.3664
"Tuesday, Dec 16, 2008",1.532,1.381
"Wednesday, Dec 17, 2008",1.5457,1.4358
"Thursday, Dec 18, 2008",1.5103,1.4298
"Friday, Dec 19, 2008",1.4854,1.3875
"Monday, Dec 22, 2008",1.4805,1.3952
"Tuesday, Dec 23, 2008",1.4761,1.3966
"Wednesday, Dec 24, 2008",1.4673,1.3964
"Thursday, Dec 25, 2008",,
"Friday, Dec 26, 2008",1.47,1.4062
"Monday, Dec 29, 2008",1.4591,1.4232
"Tuesday, Dec 30, 2008",1.4395,1.4085
"Wednesday, Dec 31, 2008",1.4619,1.3919
"Thursday, Jan 01, 2009",,
"Friday, Jan 02, 2009",1.452,1.3946
"Monday, Jan 05, 2009",1.4602,1.3576
"Tuesday, Jan 06, 2009",1.4777,1.3445
"Wednesday, Jan 07, 2009",1.5254,1.3718
"Thursday, Jan 08, 2009",1.519,1.3714
"Friday, Jan 09, 2009",1.5239,1.3495
"Monday, Jan 12, 2009",1.4827,1.3347
"Tuesday, Jan 13, 2009",1.4528,1.3198
"Wednesday, Jan 14, 2009",1.4617,1.3174
"Thursday, Jan 15, 2009",1.4602,1.3094
"Friday, Jan 16, 2009",1.4737,1.3244
"Monday, Jan 19, 2009",,
"Tuesday, Jan 20, 2009",1.4023,1.2946
"Wednesday, Jan 21, 2009",1.3728,1.287
"Thursday, Jan 22, 2009",1.384,1.2955
"Friday, Jan 23, 2009",1.3658,1.2849
"Monday, Jan 26, 2009",1.396,1.3123
"Tuesday, Jan 27, 2009",1.4148,1.3159
"Wednesday, Jan 28, 2009",1.4317,1.3244
"Thursday, Jan 29, 2009",1.4262,1.2988
"Friday, Jan 30, 2009",1.4413,1.2804
"Monday, Feb 02, 2009",1.4228,1.2808
"Tuesday, Feb 03, 2009",1.4394,1.301
"Wednesday, Feb 04, 2009",1.4472,1.2857
"Thursday, Feb 05, 2009",1.4633,1.2838
"Friday, Feb 06, 2009",1.4775,1.2874
"Monday, Feb 09, 2009",1.4936,1.3064
"Tuesday, Feb 10, 2009",1.4604,1.2966
"Wednesday, Feb 11, 2009",1.4367,1.2893
"Thursday, Feb 12, 2009",1.4248,1.2822
"Friday, Feb 13, 2009",1.4422,1.2879
"Monday, Feb 16, 2009",,
"Tuesday, Feb 17, 2009",1.4224,1.2571
"Wednesday, Feb 18, 2009",1.4235,1.2547
"Thursday, Feb 19, 2009",1.4307,1.2675
"Friday, Feb 20, 2009",1.4333,1.269
"Monday, Feb 23, 2009",1.4553,1.2747
"Tuesday, Feb 24, 2009",1.4408,1.2742
"Wednesday, Feb 25, 2009",1.4265,1.2731
"Thursday, Feb 26, 2009",1.4342,1.2764
"Friday, Feb 27, 2009",1.4276,1.2662
"Monday, Mar 02, 2009",1.3989,1.258
"Tuesday, Mar 03, 2009",1.4034,1.2549
"Wednesday, Mar 04, 2009",1.4142,1.2607
"Thursday, Mar 05, 2009",1.4124,1.2565
"Friday, Mar 06, 2009",1.411,1.2674
"Monday, Mar 09, 2009",1.3757,1.2636
"Tuesday, Mar 10, 2009",1.384,1.2752
"Wednesday, Mar 11, 2009",1.378,1.2774
"Thursday, Mar 12, 2009",1.3811,1.2799
"Friday, Mar 13, 2009",1.3972,1.2891
"Monday, Mar 16, 2009",1.4091,1.2997
"Tuesday, Mar 17, 2009",1.4018,1.2972
"Wednesday, Mar 18, 2009",1.3974,1.311
"Thursday, Mar 19, 2009",1.4584,1.373
"Friday, Mar 20, 2009",1.4435,1.3566
"Monday, Mar 23, 2009",1.4496,1.3569
"Tuesday, Mar 24, 2009",1.473,1.3524
"Wednesday, Mar 25, 2009",1.4585,1.3539
"Thursday, Mar 26, 2009",1.4497,1.356
"Friday, Mar 27, 2009",1.4325,1.3306
"Monday, Mar 30, 2009",1.4148,1.3146
"Tuesday, Mar 31, 2009",1.43,1.3261
"Wednesday, Apr 01, 2009",1.4402,1.3223
"Thursday, Apr 02, 2009",1.47,1.3458
"Friday, Apr 03, 2009",1.4801,1.3447
"Monday, Apr 06, 2009",1.4712,1.3363
"Tuesday, Apr 07, 2009",1.4744,1.3282
"Wednesday, Apr 08, 2009",1.4692,1.3288
"Thursday, Apr 09, 2009",1.4623,1.3149
"Friday, Apr 10, 2009",1.4635,1.3143
"Monday, Apr 13, 2009",1.4831,1.3354
"Tuesday, Apr 14, 2009",1.4907,1.3277
"Wednesday, Apr 15, 2009",1.499,1.3182
"Thursday, Apr 16, 2009",1.4909,1.3197
"Friday, Apr 17, 2009",1.4778,1.303
"Monday, Apr 20, 2009",1.4532,1.2903
"Tuesday, Apr 21, 2009",1.4688,1.2978
"Wednesday, Apr 22, 2009",1.4496,1.3012
"Thursday, Apr 23, 2009",1.4635,1.3048
"Friday, Apr 24, 2009",1.4697,1.3277
"Monday, Apr 27, 2009",1.4678,1.3136
"Tuesday, Apr 28, 2009",1.4607,1.3061
"Wednesday, Apr 29, 2009",1.4802,1.3324
"Thursday, Apr 30, 2009",1.4799,1.3244
"Friday, May 01, 2009",1.4881,1.3267
"Monday, May 04, 2009",1.4985,1.3365
"Tuesday, May 05, 2009",1.5099,1.3375
"Wednesday, May 06, 2009",1.5063,1.3313
"Thursday, May 07, 2009",1.5019,1.3411
"Friday, May 08, 2009",1.509,1.3494
"Monday, May 11, 2009",1.5145,1.362
"Tuesday, May 12, 2009",1.524,1.3638
"Wednesday, May 13, 2009",1.5165,1.3612
"Thursday, May 14, 2009",1.5195,1.3608
"Friday, May 15, 2009",1.5222,1.3539
"Monday, May 18, 2009",1.5309,1.3503
"Tuesday, May 19, 2009",1.5501,1.3608
"Wednesday, May 20, 2009",1.567,1.3765
"Thursday, May 21, 2009",1.5763,1.3804
"Friday, May 22, 2009",1.5892,1.4005
"Monday, May 25, 2009",,
"Tuesday, May 26, 2009",1.5938,1.3992
"Wednesday, May 27, 2009",1.6068,1.3924
"Thursday, May 28, 2009",1.5956,1.3948
"Friday, May 29, 2009",1.616,1.4126
"Monday, Jun 01, 2009",1.6448,1.4192
"Tuesday, Jun 02, 2009",1.6515,1.427
"Wednesday, Jun 03, 2009",1.6405,1.4194
"Thursday, Jun 04, 2009",1.6173,1.4187
"Friday, Jun 05, 2009",1.6017,1.399
"Monday, Jun 08, 2009",1.5976,1.3884
"Tuesday, Jun 09, 2009",1.6267,1.4014
"Wednesday, Jun 10, 2009",1.6334,1.3983
"Thursday, Jun 11, 2009",1.6547,1.4093
"Friday, Jun 12, 2009",1.6523,1.404
"Monday, Jun 15, 2009",1.6268,1.3784
"Tuesday, Jun 16, 2009",1.6446,1.3878
"Wednesday, Jun 17, 2009",1.6293,1.385
"Thursday, Jun 18, 2009",1.6369,1.3978
"Friday, Jun 19, 2009",1.6537,1.3998
"Monday, Jun 22, 2009",1.6343,1.3846
"Tuesday, Jun 23, 2009",1.6344,1.4035
"Wednesday, Jun 24, 2009",1.6486,1.4015
"Thursday, Jun 25, 2009",1.6336,1.3953
"Friday, Jun 26, 2009",1.6498,1.4056
"Monday, Jun 29, 2009",1.6533,1.4058
"Tuesday, Jun 30, 2009",1.6452,1.402
"Wednesday, Jul 01, 2009",1.6524,1.4186
"Thursday, Jul 02, 2009",1.6398,1.4018
"Friday, Jul 03, 2009",1.6336,1.3991
"Monday, Jul 06, 2009",1.623,1.3938
"Tuesday, Jul 07, 2009",1.6158,1.3965
"Wednesday, Jul 08, 2009",1.6027,1.3852
"Thursday, Jul 09, 2009",1.6301,1.4026
"Friday, Jul 10, 2009",1.6185,1.3926
"Monday, Jul 13, 2009",1.6179,1.3973
"Tuesday, Jul 14, 2009",1.6294,1.3971
"Wednesday, Jul 15, 2009",1.6439,1.4116
"Thursday, Jul 16, 2009",1.6417,1.4115
"Friday, Jul 17, 2009",1.633,1.412
"Monday, Jul 20, 2009",1.6494,1.4211
"Tuesday, Jul 21, 2009",1.6419,1.4196
"Wednesday, Jul 22, 2009",1.6439,1.422
"Thursday, Jul 23, 2009",1.6562,1.4266
"Friday, Jul 24, 2009",1.6432,1.4213
"Monday, Jul 27, 2009",1.6486,1.4212
"Tuesday, Jul 28, 2009",1.6477,1.4215
"Wednesday, Jul 29, 2009",1.6379,1.4033
"Thursday, Jul 30, 2009",1.6483,1.4066
"Friday, Jul 31, 2009",1.6713,1.4279
"Monday, Aug 03, 2009",1.6956,1.4416
"Tuesday, Aug 04, 2009",1.6932,1.44
"Wednesday, Aug 05, 2009",1.6977,1.4391
"Thursday, Aug 06, 2009",1.6774,1.4357
"Friday, Aug 07, 2009",1.6669,1.418
"Monday, Aug 10, 2009",1.6487,1.4143
"Tuesday, Aug 11, 2009",1.6501,1.4141
"Wednesday, Aug 12, 2009",1.6538,1.4215
"Thursday, Aug 13, 2009",1.658,1.4283
"Friday, Aug 14, 2009",1.6529,1.4216
"Monday, Aug 17, 2009",1.6323,1.4088
"Tuesday, Aug 18, 2009",1.6418,1.4075
"Wednesday, Aug 19, 2009",1.6555,1.4262
"Thursday, Aug 20, 2009",1.6494,1.4235
"Friday, Aug 21, 2009",1.6503,1.4305
"Monday, Aug 24, 2009",1.6417,1.432
"Tuesday, Aug 25, 2009",1.643,1.435
"Wednesday, Aug 26, 2009",1.6235,1.423
"Thursday, Aug 27, 2009",1.6212,1.4272
"Friday, Aug 28, 2009",1.6331,1.4358
"Monday, Aug 31, 2009",1.6314,1.4354
"Tuesday, Sep 01, 2009",1.6168,1.4235
"Wednesday, Sep 02, 2009",1.6269,1.4246
"Thursday, Sep 03, 2009",1.6354,1.4278
"Friday, Sep 04, 2009",1.6378,1.4278
"Monday, Sep 07, 2009",,
"Tuesday, Sep 08, 2009",1.6512,1.4497
"Wednesday, Sep 09, 2009",1.6557,1.4573
"Thursday, Sep 10, 2009",1.6649,1.4568
"Friday, Sep 11, 2009",1.6695,1.4586
"Monday, Sep 14, 2009",1.6588,1.4613
"Tuesday, Sep 15, 2009",1.6436,1.4617
"Wednesday, Sep 16, 2009",1.6501,1.4698
